,Image Filename,label,score,count,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
1640,003255.jpg,"['bottle', 'bottle', 'bottle', 'tvmonitor', 'diningtable', 'sofa']","[0.11212071, 0.23202342, 0.5465494, 0.3286367, 0.2348968, 0.11652935, 0.14532001, 0.17296591, 0.27352974, 0.1378934, 0.12460059, 0.5705877]",6,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1641,003256.jpg,"['car', 'dog', 'dog']","[0.11853757, 0.11151754, 0.103129156, 0.5316877, 0.1047274, 0.11869183, 0.15634304, 0.108934164, 0.10684102, 0.41092414, 0.11304895, 0.12923764, 0.10555413, 0.6067753]",3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1642,003258.jpg,"['human', 'tvmonitor', 'chair', 'bottle', 'bottle', 'chair', 'chair', 'diningtable', 'sofa']","[0.1168435, 0.15461388, 0.10804508, 0.18817168, 0.10175026, 0.32839903, 0.14241704, 0.1414073, 0.10475452, 0.24071603, 0.13722439, 0.24709737, 0.13980417, 0.109814055, 0.28271857, 0.2886344, 0.2185449, 0.28873378, 0.14534485, 0.23132259, 0.10288447, 0.14252178, 0.6838626, 0.16696087, 0.106995404, 0.15138221, 0.10736799]",9,0,0,0,0,2,0,0,0,3,0,1,0,0,0,1,0,0,1,0,1
1643,003259.jpg,"['bottle', 'chair', 'diningtable', 'chair', 'human', 'chair', 'chair', 'bottle', 'diningtable', 'diningtable', 'diningtable', 'bottle']","[0.20067672, 0.11248255, 0.2385473, 0.115501605, 0.107506685, 0.20140657, 0.15676832, 0.12888305, 0.31854817, 0.41636744, 0.13419175, 0.10395949, 0.1179782, 0.15314, 0.32311893, 0.27067897, 0.17622374, 0.1408719, 0.28635624, 0.14001265, 0.13428463, 0.15933359, 0.14658044, 0.104364686, 0.15225169, 0.15362595, 0.20781298, 0.20582066, 0.22402145, 0.27091312, 0.13372093]",12,0,0,0,0,3,0,0,0,4,0,4,0,0,0,1,0,0,0,0,0
1644,003260.jpg,[],[0.145949],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,003261.jpg,"['car', 'tvmonitor', 'human', 'human', 'human', 'human', 'car']","[0.10625459, 0.1285139, 0.10056496, 0.11548344, 0.15844434, 0.12965113, 0.62769765, 0.22902304, 0.29317892, 0.20299324, 0.13185611, 0.3220669, 0.1764822, 0.18930556, 0.15951107, 0.3344422, 0.12104385, 0.114538506, 0.44590577, 0.17049733, 0.104065165]",7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,1
1646,003262.jpg,[],[0.18304387],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,003269.jpg,"['bottle', 'bottle', 'bottle']","[0.11299707, 0.19955444, 0.4780473, 0.117254496, 0.16096231, 0.3914121, 0.53926986, 0.12075266]",3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,003270.jpg,"['bird', 'bird', 'bird']","[0.1129321, 0.2024597, 0.28403482, 0.1980658, 0.33872432, 0.11170985, 0.14268024]",3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,003271.jpg,[],[0.15572466],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,003272.jpg,['cat'],"[0.10978975, 0.48337257]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1651,003273.jpg,[],[0.19405861],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,003274.jpg,"['dog', 'dog', 'dog', 'dog', 'dog']","[0.55771595, 0.34163684, 0.31656703, 0.24970643, 0.2634895, 0.1069949, 0.11182232, 0.15447144, 0.18476576, 0.17032057, 0.12545109]",5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1653,003279.jpg,"['sofa', 'sofa', 'diningtable', 'chair']","[0.60679305, 0.10277034, 0.104712844, 0.10323035, 0.24852295, 0.10941947, 0.13234638, 0.10409996, 0.39293846, 0.2825291, 0.11218666, 0.19008389, 0.1462281, 0.118482605]",4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0
1654,003280.jpg,"['human', 'car']","[0.1598606, 0.13499986, 0.11580155, 0.10458744, 0.100063644, 0.15077592, 0.27971667, 0.32073617, 0.10942669, 0.123072445]",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1655,003282.jpg,[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,003284.jpg,"['boat', 'human', 'chair', 'boat', 'chair', 'chair', 'chair', 'diningtable', 'chair', 'chair', 'dog', 'diningtable', 'chair', 'boat']","[0.30086762, 0.11939429, 0.17695612, 0.10248023, 0.18549374, 0.10101117, 0.12629218, 0.3785848, 0.14907403, 0.15538518, 0.13480225, 0.107841745, 0.117223755, 0.20018929, 0.26844615, 0.13699515, 0.22333902, 0.20605913, 0.32494608, 0.3637108, 0.1335409, 0.20500593, 0.12702039, 0.20262702, 0.16415161, 0.112594835, 0.700587, 0.23478387, 0.11497418, 0.29284835, 0.261481, 0.128575, 0.18568227, 0.1209174]",14,0,0,0,3,0,0,0,0,7,0,2,1,0,0,1,0,0,0,0,0
1657,003285.jpg,"['car', 'car', 'car', 'car']","[0.1543014, 0.102449924, 0.36408094, 0.26608503, 0.13067459, 0.103522755, 0.13741484, 0.10944275, 0.64152056, 0.5117123, 0.10681457, 0.1918552, 0.10456792, 0.13803968]",4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,003290.jpg,"['human', 'human', 'human', 'horse', 'horse', 'horse', 'horse']","[0.3349256, 0.20800915, 0.13068482, 0.112939045, 0.3532644, 0.18476549, 0.4035158, 0.51357967, 0.61514163, 0.111325644, 0.11515074, 0.11281044, 0.20395882]",7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0
1659,003292.jpg,[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,003293.jpg,[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,003294.jpg,['horse'],"[0.112599924, 0.10711551, 0.49069598]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1662,003296.jpg,"['human', 'human', 'human']","[0.28418496, 0.29939336, 0.16288172, 0.11950461, 0.27704415]",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1663,003299.jpg,['aeroplane'],"[0.10449071, 0.102232456, 0.11993858, 0.13630782, 0.61812294, 0.12475148]",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,003300.jpg,"['pottedplant', 'tvmonitor', 'sofa', 'sofa', 'sofa', 'diningtable', 'chair', 'bottle', 'chair', 'pottedplant', 'sofa', 'chair', 'diningtable']","[0.103932664, 0.1039807, 0.2010647, 0.11729622, 0.16000429, 0.10212663, 0.23744175, 0.13178994, 0.12741679, 0.14881353, 0.22198841, 0.110608295, 0.111925885, 0.500863, 0.17536615, 0.13063955, 0.18936534, 0.490051, 0.28031817, 0.35887948, 0.102764495, 0.1010268, 0.23921123, 0.3797758, 0.4403664, 0.10466147, 0.25132117, 0.10821809, 0.1316592, 0.14645542, 0.5739639, 0.15756507, 0.6067084, 0.1607971, 0.112890504, 0.1645, 0.10101317, 0.18790324]",13,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,2,0,4,0,1
1665,003301.jpg,"['human', 'dog', 'dog', 'chair']","[0.10207136, 0.101081885, 0.3865529, 0.11291755, 0.104579516, 0.103338525, 0.11803176, 0.7308086, 0.112718314, 0.14322726, 0.2905877, 0.1734686, 0.13690643, 0.61029017]",4,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0
1666,003303.jpg,"['human', 'human', 'horse', 'horse']","[0.22032069, 0.2468211, 0.4916901, 0.10394812, 0.52789253, 0.10235539]",4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
1667,003307.jpg,['horse'],"[0.10589976, 0.12240046, 0.10589949, 0.12155563, 0.15594101, 0.76066947]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1668,003308.jpg,"['cat', 'bottle', 'chair', 'chair', 'chair']","[0.80776435, 0.2135861, 0.16644377, 0.10251122, 0.111405045, 0.12991409, 0.12097174, 0.10858936, 0.11578287, 0.12407515, 0.23601493, 0.4378393, 0.38462663]",5,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
1669,003311.jpg,"['human', 'bus']","[0.1249865, 0.1494328, 0.25733557, 0.15981935, 0.11497259, 0.1691845, 0.10865273, 0.12870984, 0.10187746, 0.13077438, 0.8443581, 0.119515754, 0.16593613, 0.19354227, 0.1748374, 0.12919797]",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1670,003313.jpg,['car'],[0.42299497],1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,003316.jpg,"['pottedplant', 'bird', 'bird', 'bird']","[0.10861828, 0.1013547, 0.13644673, 0.20478474, 0.120835006, 0.14607832, 0.28458005, 0.103226945, 0.43826896, 0.12582552, 0.5535841]",4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1672,003320.jpg,"['human', 'human', 'human']","[0.12298077, 0.11504047, 0.14240178, 0.13945591, 0.17342404, 0.109591536, 0.1266776, 0.12182342, 0.14654535, 0.14821632, 0.1228495, 0.11903384, 0.17820686, 0.112126805, 0.14979029, 0.12951921, 0.11294722, 0.124628104, 0.22398782, 0.17699677, 0.10542348, 0.2863126, 0.1289253, 0.13724081, 0.14715156, 0.19775507, 0.14873347, 0.10569374, 0.120468095, 0.24329714, 0.15042846, 0.11373203, 0.10372056, 0.13078333, 0.18086399, 0.100266136, 0.10447826, 0.10854307]",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1673,003325.jpg,"['pottedplant', 'chair', 'sofa', 'dog', 'dog', 'chair', 'sofa', 'bus']","[0.10130511, 0.13779023, 0.3414226, 0.15093733, 0.10800931, 0.10528247, 0.10114338, 0.12074209, 0.17975694, 0.19956373, 0.2773398, 0.10431146, 0.12427782, 0.32113957, 0.11495018, 0.19958577, 0.47812384, 0.6309972, 0.18120177, 0.14246272, 0.25745776, 0.16583969, 0.28405932, 0.13095465, 0.16077809, 0.1448177, 0.2003706]",8,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,1,0,2,0,0
1674,003327.jpg,"['human', 'tvmonitor', 'human', 'chair', 'chair', 'chair', 'motorbike']","[0.24910909, 0.21398374, 0.34478408, 0.16030724, 0.20599273, 0.107301906, 0.24882697, 0.11342014, 0.26010248, 0.5997336]",7,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,1
1675,003330.jpg,"['bird', 'bird']","[0.53591526, 0.53464454]",2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,003331.jpg,"['car', 'car', 'car', 'car', 'car', 'car']","[0.10963224, 0.10822183, 0.105185896, 0.31731483, 0.11219548, 0.2595671, 0.4229055, 0.11938925, 0.106381096, 0.3128871, 0.33451363, 0.48043793, 0.10389484, 0.106235504, 0.123646416]",6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,003335.jpg,"['human', 'human', 'chair', 'chair', 'chair', 'chair', 'chair', 'chair', 'bottle', 'chair']","[0.28698504, 0.28089884, 0.10774691, 0.14058109, 0.10661703, 0.16233653, 0.108288676, 0.21581113, 0.10118887, 0.21392372, 0.14694315, 0.14963904, 0.10617216, 0.48110652, 0.1027101, 0.106398076, 0.17821252, 0.31585762, 0.2725935, 0.109645166, 0.3566531, 0.14640765, 0.13595125, 0.3137809, 0.48319024, 0.12199071, 0.13689905, 0.12705946, 0.18357268, 0.106633216]",10,0,0,0,0,1,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0
1678,003336.jpg,"['motorbike', 'motorbike']","[0.22201908, 0.17857729, 0.35602185]",2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1679,003337.jpg,['boat'],"[0.14017925, 0.2042486, 0.11763064]",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,003338.jpg,['bird'],"[0.10336871, 0.8120921]",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,003339.jpg,"['sofa', 'dog']","[0.11100063, 0.26007846, 0.67380804]",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1682,003343.jpg,['dog'],"[0.80232024, 0.19342932]",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1683,003344.jpg,"['car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'human', 'car']","[0.18927328, 0.3715545, 0.28973168, 0.22406624, 0.26034257, 0.11738581, 0.35799626, 0.22128485, 0.23462091, 0.2001415, 0.31462136, 0.24517971, 0.25078467, 0.26099652, 0.2508964, 0.15203287, 0.20649602, 0.2629452, 0.13808155, 0.4697151, 0.13914923, 0.24288791, 0.32601127, 0.5797487, 0.13371058]",19,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0
1684,003349.jpg,['bird'],"[0.7430451, 0.14663291]",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,003350.jpg,"['bottle', 'human', 'diningtable', 'chair', 'chair', 'diningtable']","[0.21385574, 0.27650028, 0.16997926, 0.11825987, 0.14872007, 0.11775912, 0.5043452, 0.16896549, 0.20645401, 0.205474, 0.38858095, 0.14545411]",6,0,0,0,0,1,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0
1686,003351.jpg,['cat'],"[0.7906927, 0.10115173, 0.14884044]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1687,003354.jpg,['dog'],"[0.118411474, 0.5105181, 0.11548864, 0.13685602, 0.10351513, 0.11527011]",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1688,003355.jpg,"['car', 'dog', 'car', 'chair', 'human']","[0.13273764, 0.39696565, 0.14821675, 0.21510805, 0.19932023, 0.3891049, 0.24111703, 0.13057871, 0.24296321, 0.10811928]",5,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0
1689,003356.jpg,"['tvmonitor', 'tvmonitor', 'diningtable']","[0.28143525, 0.17851484, 0.12022712, 0.34578896, 0.13659269, 0.15075324, 0.12151945, 0.11941577, 0.23143049]",3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1690,003359.jpg,"['car', 'car']","[0.10663582, 0.29516995, 0.42629173, 0.11179736, 0.10414684]",2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,003360.jpg,"['human', 'chair', 'dog']","[0.31782758, 0.4823817, 0.11849271, 0.75087786]",3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1692,003362.jpg,"['human', 'horse']","[0.34729686, 0.11687796, 0.7115944, 0.12308598, 0.12233011, 0.10799744, 0.10353449]",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1693,003363.jpg,"['car', 'car']","[0.27225795, 0.4875015]",2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,003365.jpg,[],[0.19195384],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,003367.jpg,"['diningtable', 'motorbike']","[0.11743089, 0.18702064, 0.135519, 0.14804642, 0.16029143, 0.10441642, 0.10213311, 0.16289902, 0.20207685, 0.109481774, 0.1791052, 0.13731232, 0.18502674, 0.19053163, 0.15888724, 0.119590804, 0.115902364, 0.14465815, 0.10219495, 0.37170514]",2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1696,003369.jpg,"['aeroplane', 'tvmonitor', 'human', 'human']","[0.41911438, 0.21660618, 0.21121572, 0.23443003]",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1697,003370.jpg,"['car', 'train', 'bird']","[0.13900618, 0.13793394, 0.28442585, 0.67460334, 0.11104609, 0.205005, 0.13021153]",3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1698,003373.jpg,"['human', 'dog', 'sofa']","[0.17534807, 0.15524383, 0.11848935, 0.1092969, 0.11371485, 0.15248828, 0.15155171, 0.1269254, 0.10381524, 0.11912855, 0.22507393, 0.12217415, 0.1098028, 0.7363189, 0.15167801, 0.14787425, 0.15634581, 0.3997397, 0.11369354, 0.12417042]",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1699,003374.jpg,"['tvmonitor', 'pottedplant', 'dog', 'diningtable', 'sofa']","[0.115241654, 0.11461766, 0.23431602, 0.19382806, 0.22430523, 0.16711017, 0.13704953, 0.14138731, 0.19015725, 0.12013601, 0.7361861, 0.1663814, 0.13158584, 0.23496106, 0.17912713, 0.2752614, 0.11949486, 0.11673288]",5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
1700,003376.jpg,"['diningtable', 'chair', 'chair', 'chair', 'bottle', 'bottle', 'bottle']","[0.11024517, 0.11910305, 0.17892042, 0.12430221, 0.14704236, 0.10942089, 0.16891484, 0.19770484, 0.10324275, 0.5968364, 0.32385662, 0.47516584, 0.4832545, 0.58777004, 0.11807254, 0.1257514, 0.32828793, 0.16624528, 0.10163086, 0.15415482, 0.11774868, 0.10346967, 0.17401558, 0.16304797, 0.20737012]",7,0,0,0,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
1701,003377.jpg,['bird'],[0.279465],1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,003379.jpg,['car'],[0.20327607],1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,003380.jpg,"['human', 'human']","[0.1069312, 0.13100742, 0.10665761, 0.10843448, 0.36469126, 0.12813222, 0.17940032, 0.1250985, 0.11404029, 0.32405362, 0.109662905, 0.12613145]",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1704,003382.jpg,"['sheep', 'sheep', 'sheep', 'human', 'sheep']","[0.105452985, 0.10266127, 0.21214627, 0.42789763, 0.14417093, 0.12360549, 0.18537608, 0.14211085, 0.26072, 0.28525344, 0.11851438, 0.11012912, 0.258935, 0.17094022]",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0
1705,003386.jpg,"['human', 'human', 'aeroplane', 'aeroplane']","[0.10027529, 0.28944653, 0.22155862, 0.11986704, 0.5678027, 0.18184209, 0.14534666, 0.10562713, 0.10052361, 0.16350323, 0.20216611]",4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1706,003390.jpg,"['human', 'human', 'car', 'human', 'car']","[0.10593752, 0.10347821, 0.26839808, 0.11413837, 0.22454464, 0.44766897, 0.10847375, 0.24612372, 0.19553624, 0.16436872, 0.68860084, 0.14526297, 0.17799728, 0.11872219, 0.15141588]",5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
1707,003391.jpg,"['human', 'human', 'motorbike']","[0.10824436, 0.22160481, 0.33927006, 0.608276, 0.10444771]",3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
1708,003392.jpg,['cat'],[0.36876878],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1709,003395.jpg,"['sofa', 'human', 'sofa', 'cat', 'sofa', 'bottle', 'bicycle']","[0.12202184, 0.10614325, 0.15319544, 0.10992726, 0.17431797, 0.3513891, 0.10245902, 0.105692916, 0.16643773, 0.114360176, 0.114543654, 0.2304521, 0.40692905, 0.1118498, 0.28355116, 0.10657303, 0.1051703, 0.16386496, 0.28145474, 0.11602506, 0.10968543, 0.13386895, 0.27622688, 0.16133177, 0.19017245, 0.14421733, 0.5635971, 0.1563423]",7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0
1710,003396.jpg,"['human', 'car', 'car', 'motorbike', 'motorbike']","[0.10130239, 0.18654914, 0.112046406, 0.37987763, 0.23809287, 0.13419959, 0.27819398, 0.15914746, 0.59087706, 0.123763576, 0.14955772, 0.10833362, 0.162153, 0.22873041, 0.13288891, 0.14897346, 0.10444835, 0.10677411]",5,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0
1711,003397.jpg,"['boat', 'human', 'car', 'diningtable']","[0.11313423, 0.11611346, 0.11315767, 0.104347214, 0.26045763, 0.13993374, 0.1158467, 0.36536124, 0.11138496, 0.3273125, 0.31665596, 0.1130543]",4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1712,003398.jpg,"['tvmonitor', 'tvmonitor']","[0.17817365, 0.3527752, 0.22434476]",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1713,003401.jpg,"['bottle', 'tvmonitor', 'tvmonitor', 'bottle', 'diningtable', 'chair']","[0.10299311, 0.103999965, 0.22539057, 0.36567625, 0.25076437, 0.10671777, 0.10431117, 0.10728786, 0.2780639, 0.11295851, 0.1892632, 0.17955294, 0.15751503, 0.10568169, 0.10948247, 0.13365808, 0.3950769, 0.15714295, 0.62967, 0.117181875, 0.13588743, 0.11719971, 0.14492038]",6,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
1714,003403.jpg,"['human', 'car', 'car', 'horse']","[0.25772694, 0.13706532, 0.1169829, 0.33383662, 0.3260377, 0.13287285, 0.8058046, 0.104502864]",4,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
1715,003404.jpg,['boat'],"[0.118725486, 0.48623028]",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,003406.jpg,"['human', 'motorbike', 'car', 'human']","[0.13441505, 0.18686819, 0.278272, 0.108134694, 0.13103916, 0.12502934, 0.25090876, 0.34944978, 0.15719828, 0.15362768, 0.11771, 0.20033756]",4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0
1717,003407.jpg,"['bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'human', 'human']","[0.13199615, 0.7122512, 0.11089181, 0.12410027, 0.2991782, 0.12671238, 0.11762528, 0.24601412, 0.1332195, 0.14651833, 0.13887143, 0.33784446, 0.21453401, 0.32166675, 0.15807499, 0.15494657, 0.16241793, 0.30496538, 0.12611118, 0.20449135, 0.10680819]",8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1718,003408.jpg,"['sofa', 'sofa', 'sofa']","[0.20895207, 0.119688705, 0.34044677, 0.12808941, 0.13839434, 0.19928491, 0.12003224, 0.16217215, 0.13593477, 0.101692505, 0.46090513, 0.13929051]",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1719,003410.jpg,['cow'],"[0.66166884, 0.11462571, 0.14104517]",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1720,003412.jpg,"['human', 'motorbike']","[0.1789759, 0.115862936, 0.27068645, 0.51456577, 0.15882072]",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1721,003413.jpg,"['boat', 'boat', 'boat', 'boat', 'boat', 'boat', 'boat', 'boat', 'boat', 'boat', 'boat', 'boat', 'boat', 'boat', 'boat', 'boat', 'boat', 'boat']","[0.12636134, 0.12157079, 0.14654611, 0.1100037, 0.3376218, 0.3613914, 0.10265926, 0.2823406, 0.12685832, 0.117636554, 0.10605342, 0.13207074, 0.11402751, 0.23850901, 0.113286644, 0.1316789, 0.30066583, 0.16990647, 0.21625793, 0.4173059, 0.32749322, 0.21595187, 0.13500632, 0.14650933, 0.26110542, 0.35257626, 0.28811923, 0.26261353, 0.18995471, 0.22084174, 0.37799007, 0.11273483, 0.31198776, 0.17925905, 0.43124464, 0.20583165, 0.12129625, 0.11325256, 0.14157541, 0.12908722]",18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,003415.jpg,[],"[0.18685877, 0.18666178]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,003416.jpg,"['bird', 'bird', 'bird', 'bird', 'bottle', 'bird']","[0.22643268, 0.20788799, 0.21477897, 0.1542538, 0.20264526, 0.13339345, 0.21890213, 0.14299728, 0.13170025, 0.123855114, 0.18533315, 0.1785089, 0.2750486]",6,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,003417.jpg,"['train', 'train', 'human', 'human']","[0.22974537, 0.1903636, 0.13416082, 0.13034588, 0.13690914, 0.14770736, 0.18670893, 0.18041478, 0.6653681, 0.3330412, 0.3567721, 0.10006024, 0.12947239, 0.117482424, 0.15149307, 0.14985932]",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
1725,003419.jpg,"['pottedplant', 'pottedplant', 'pottedplant', 'chair', 'pottedplant']","[0.1070634, 0.109892435, 0.11429868, 0.10612964, 0.12852442, 0.10760365, 0.15806316, 0.17213097, 0.103839785, 0.15593639, 0.10507419, 0.13944477, 0.13887794, 0.13518949, 0.16198534, 0.13034174, 0.12859885, 0.11348928, 0.124159984, 0.16119602, 0.10000948, 0.1321254, 0.11279991, 0.2619788, 0.20588963, 0.21497971, 0.39770705, 0.104700446, 0.19837973, 0.24545841, 0.15728527, 0.112098694, 0.11259695]",5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0
1726,003420.jpg,"['car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'tvmonitor']","[0.48107645, 0.4564289, 0.38939613, 0.2686337, 0.10465127, 0.45437443, 0.4422316, 0.27272138, 0.3683958, 0.30301148, 0.288372, 0.33714798, 0.39565226, 0.10288003, 0.51544815, 0.15535676, 0.3805705, 0.33666414, 0.1196054, 0.10217163, 0.15217045, 0.23875959]",16,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1
1727,003421.jpg,"['chair', 'chair', 'chair']","[0.14409707, 0.15884681, 0.10047598, 0.12930277, 0.17199633, 0.15116976, 0.12388468, 0.13240011, 0.2315532, 0.5939556, 0.11010061, 0.25810936, 0.12269636, 0.17944402, 0.10433032, 0.12285527]",3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1728,003422.jpg,"['bottle', 'human', 'chair', 'diningtable', 'human', 'bottle', 'human', 'chair', 'diningtable', 'diningtable']","[0.11053169, 0.22728698, 0.32087442, 0.23908442, 0.2880807, 0.1962023, 0.2563529, 0.1972827, 0.12352543, 0.118448496, 0.21266745, 0.22361125, 0.15554348, 0.12815139, 0.18917538, 0.20247771, 0.17194225, 0.12792328, 0.5205115, 0.2108463]",10,0,0,0,0,2,0,0,0,2,0,3,0,0,0,3,0,0,0,0,0
