,Image Filename,label,score,count,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
1112,002248.jpg,[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,002249.jpg,[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,002251.jpg,"['bottle', 'sofa']","[0.15442355, 0.63591576, 0.11206135]",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1115,002253.jpg,"['bicycle', 'bottle', 'bottle', 'bottle', 'bottle', 'bottle', 'bottle', 'bottle', 'bottle', 'bottle', 'diningtable']","[0.7309085, 0.5800221, 0.14783594, 0.26230326, 0.18546118, 0.10169869, 0.34899497, 0.3937274, 0.60059345, 0.13613658, 0.3277143, 0.30090687, 0.10277665, 0.14573425, 0.120573655, 0.16964291, 0.16836105, 0.12485723]",11,0,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1116,002255.jpg,['aeroplane'],"[0.5798273, 0.133794, 0.11973457]",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,002256.jpg,"['bus', 'car', 'human', 'human']","[0.13874093, 0.105531216, 0.10794953, 0.13545427, 0.7066191, 0.1602783, 0.21791309, 0.15098377, 0.13023679, 0.1313738]",4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1118,002257.jpg,"['bottle', 'bicycle', 'bird', 'bottle', 'bicycle', 'bird']","[0.13111648, 0.109765664, 0.15315622, 0.13412774, 0.11685837, 0.668557, 0.31618777, 0.11808573, 0.19514959, 0.21169254, 0.17955586, 0.111924775, 0.14255272]",6,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,002259.jpg,[],"[0.1410985, 0.1087334]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,002260.jpg,"['pottedplant', 'pottedplant', 'motorbike', 'motorbike']","[0.100252256, 0.12107176, 0.13630429, 0.24590914, 0.12761442, 0.109618105, 0.19523272, 0.10831952, 0.6715609, 0.15867725]",4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
1121,002261.jpg,"['human', 'boat', 'horse']","[0.29757667, 0.11429623, 0.1054717, 0.11610222, 0.10077895, 0.20239685, 0.6754556, 0.1001074]",3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1122,002263.jpg,"['sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep']","[0.14819206, 0.123611756, 0.3221515, 0.48635262, 0.3110691, 0.15794747, 0.11264047, 0.10912545, 0.18189217, 0.1852163, 0.10077118, 0.34762597, 0.21831174, 0.17215875, 0.24732248, 0.1818432]",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
1123,002265.jpg,[],[0.105140775],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,002266.jpg,"['aeroplane', 'aeroplane']","[0.5722337, 0.26505786, 0.11086753, 0.14497423, 0.10658264]",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,002267.jpg,"['cow', 'sheep', 'sheep', 'sheep']","[0.27406973, 0.14193653, 0.46297547, 0.48116547, 0.10238148, 0.13362436, 0.12199468, 0.100174576, 0.6891659, 0.10380693, 0.11465426]",4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0
1126,002268.jpg,"['bird', 'bird', 'human', 'bird', 'dog', 'human', 'chair', 'dog', 'dog', 'sofa']","[0.1736997, 0.15535316, 0.25199816, 0.15517133, 0.16021696, 0.2746201, 0.22540228, 0.60056525, 0.107747726, 0.14542595, 0.10162884, 0.64057726, 0.12600029, 0.52140903]",10,0,0,3,0,0,0,0,0,1,0,0,3,0,0,2,0,0,1,0,0
1127,002270.jpg,"['bicycle', 'bottle']","[0.121319816, 0.6714722, 0.1560473, 0.14552216, 0.13124491]",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,002272.jpg,"['human', 'bicycle', 'bicycle']","[0.15131387, 0.22941251, 0.11403654, 0.23474845, 0.14139847]",3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1129,002273.jpg,"['human', 'human', 'horse', 'horse', 'bird']","[0.27013466, 0.12373203, 0.21896651, 0.10935046, 0.7440716, 0.17051724, 0.16890585, 0.122854136, 0.11819]",5,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
1130,002276.jpg,['bird'],"[0.67682666, 0.1023074]",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,002277.jpg,['dog'],[0.17605956],1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1132,002278.jpg,"['bicycle', 'car', 'bus']","[0.11686673, 0.15217398, 0.11828469, 0.2907614, 0.7215567, 0.1247108]",3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,002279.jpg,['aeroplane'],"[0.5149894, 0.11181057]",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,002280.jpg,['tvmonitor'],"[0.14697595, 0.2927721]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1135,002281.jpg,['car'],[0.24179538],1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,002284.jpg,"['car', 'chair', 'pottedplant', 'pottedplant', 'pottedplant']","[0.1385017, 0.12838483, 0.13062648, 0.188756, 0.16033763, 0.11997798, 0.15288728, 0.110291116, 0.12583578, 0.1921253, 0.10476641, 0.13075852, 0.20528139, 0.124386504]",5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0
1137,002285.jpg,"['car', 'bottle']","[0.14733393, 0.16671605, 0.110834375, 0.121871434, 0.1257899, 0.13673756, 0.11509877, 0.13384123, 0.14874761, 0.13240153, 0.13728845, 0.24322623]",2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,002287.jpg,"['dog', 'bottle', 'bottle', 'chair']","[0.75210965, 0.10836389, 0.11629542, 0.22824845, 0.13887465, 0.6371526, 0.12580352, 0.23793106, 0.1278357]",4,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1139,002288.jpg,"['bird', 'bird', 'chair', 'boat', 'chair', 'boat', 'chair', 'boat', 'boat', 'boat', 'chair', 'boat', 'human', 'human', 'human', 'boat', 'boat']","[0.17196731, 0.39338124, 0.15366021, 0.15899678, 0.12135296, 0.1727974, 0.124660105, 0.10760442, 0.17767714, 0.28128844, 0.114092, 0.12304353, 0.12589595, 0.24815647, 0.16990662, 0.12216826, 0.2391641, 0.123324886, 0.15605797, 0.16468836, 0.116592444, 0.11600819, 0.12000779, 0.27911064, 0.26137564, 0.3002153, 0.1068869, 0.14957146, 0.5411563, 0.1431289, 0.41342506, 0.1120803]",17,0,0,2,8,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0
1140,002290.jpg,['motorbike'],[0.19170865],1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1141,002291.jpg,"['bottle', 'car', 'train']","[0.103030205, 0.16058773, 0.11986179, 0.14723381, 0.45757005, 0.12738205, 0.25183326]",3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1142,002293.jpg,"['bird', 'boat', 'human', 'human', 'pottedplant']","[0.23344435, 0.10187495, 0.20022295, 0.12217073, 0.11660208, 0.17760758, 0.172207, 0.272089]",5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
1143,002300.jpg,"['cow', 'cow', 'cow', 'cow', 'cow']","[0.12569815, 0.60277194, 0.12109582, 0.15303728, 0.121445194, 0.5734142, 0.11520952, 0.105485536, 0.103294596, 0.6091656, 0.13705301, 0.35071716, 0.10130686, 0.13206653, 0.12291465]",5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
1144,002302.jpg,"['car', 'bottle', 'human', 'boat', 'boat', 'bottle', 'bottle', 'boat', 'bicycle']","[0.1053666, 0.18994395, 0.18923202, 0.24263906, 0.103416264, 0.10015748, 0.39340022, 0.32537133, 0.2615219, 0.14344527, 0.15879782, 0.1181151, 0.11355775, 0.22273481, 0.2547]",9,0,1,0,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1145,002305.jpg,"['tvmonitor', 'sofa', 'sofa']","[0.11988644, 0.16480038, 0.10686603, 0.10632206, 0.40925974, 0.18942341]",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
1146,002306.jpg,"['human', 'human', 'chair', 'chair', 'chair', 'chair']","[0.19561064, 0.16324784, 0.28847402, 0.12339876, 0.112046406, 0.50089884, 0.29535353, 0.13448012, 0.16616927]",6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0
1147,002307.jpg,[],[0.14486267],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,002308.jpg,"['chair', 'tvmonitor', 'cat', 'cat', 'bottle', 'cat', 'cat', 'cat', 'chair', 'diningtable', 'diningtable']","[0.11829947, 0.18799034, 0.14077014, 0.11499004, 0.20584911, 0.120122336, 0.113603234, 0.1275432, 0.11254506, 0.16784461, 0.2641608, 0.13247621, 0.28696248, 0.18241401, 0.14369382, 0.10429373, 0.5373558, 0.10415289, 0.36678925, 0.100064695, 0.14425316, 0.1483332, 0.11314982, 0.17215766, 0.16246979, 0.18092212, 0.10951369]",11,0,0,0,0,1,0,0,5,2,0,2,0,0,0,0,0,0,0,0,1
1149,002310.jpg,[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,002311.jpg,['car'],[0.15574609],1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,002315.jpg,['dog'],[0.29947543],1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1152,002318.jpg,['motorbike'],"[0.61753803, 0.13365172, 0.11446052, 0.13936754]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1153,002320.jpg,"['pottedplant', 'pottedplant', 'diningtable', 'diningtable']","[0.13840228, 0.11528874, 0.2724339, 0.10800734, 0.15063661, 0.10622582, 0.121001795, 0.1362231, 0.3784207, 0.17575279]",4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
1154,002321.jpg,"['car', 'pottedplant', 'car', 'train', 'horse', 'train']","[0.12018731, 0.24852012, 0.14967144, 0.18249956, 0.20466457, 0.78416806, 0.11109995, 0.13937676, 0.22084104, 0.13396001, 0.10544541, 0.14130256, 0.16379236]",6,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,2,0
1155,002323.jpg,"['boat', 'cow', 'cow', 'cow', 'bird', 'cow']","[0.14404826, 0.12696584, 0.23610674, 0.42345202, 0.4679518, 0.16696022, 0.3242063, 0.51023656]",6,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
1156,002324.jpg,"['bottle', 'bottle']","[0.10596107, 0.20515457, 0.11935554, 0.14893332, 0.3574027, 0.13510454, 0.14233726]",2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,002328.jpg,"['tvmonitor', 'tvmonitor', 'tvmonitor', 'diningtable']","[0.14198521, 0.110818096, 0.11205019, 0.14703013, 0.3651273, 0.13314965, 0.36754617, 0.12003656, 0.13488695, 0.13795204, 0.15493411, 0.25296095, 0.1457465, 0.10246789]",4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1158,002329.jpg,"['human', 'human', 'horse', 'horse', 'horse', 'human', 'horse']","[0.106195614, 0.2852442, 0.30346012, 0.11047921, 0.118921794, 0.17587881, 0.38545266, 0.51373476, 0.10796407, 0.10148903, 0.12351907, 0.11892287, 0.2269506, 0.22945082]",7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0
1159,002330.jpg,"['sheep', 'dog', 'sheep']","[0.14755866, 0.117741086, 0.14206114, 0.5376354, 0.1241122, 0.3341803, 0.19681507]",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
1160,002332.jpg,"['sofa', 'human', 'dog', 'human', 'sofa', 'human']","[0.26191232, 0.11958933, 0.11374014, 0.2960005, 0.19171998, 0.28440213, 0.10682069, 0.11660837, 0.49515283, 0.2571324, 0.100517094, 0.11797198, 0.11875302]",6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0
1161,002333.jpg,"['bird', 'bird', 'bird', 'bird', 'bird', 'bird']","[0.26873606, 0.26053035, 0.19779053, 0.2717555, 0.302991, 0.33753318]",6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,002334.jpg,"['dog', 'tvmonitor', 'tvmonitor', 'chair', 'bottle', 'tvmonitor', 'cat', 'diningtable', 'diningtable', 'chair', 'diningtable']","[0.10138526, 0.22152998, 0.39374685, 0.14325182, 0.37393463, 0.14044398, 0.18523431, 0.14794075, 0.11420895, 0.13544144, 0.36338162, 0.124184586, 0.26321062, 0.21982606, 0.21455346, 0.23495345, 0.5281106, 0.1959687]",11,0,0,0,0,1,0,0,1,2,0,3,1,0,0,0,0,0,0,0,3
1163,002335.jpg,"['sofa', 'bottle', 'sofa', 'sofa', 'sofa', 'bottle']","[0.15396737, 0.2718875, 0.60668015, 0.20897156, 0.10101917, 0.14507227, 0.11499862, 0.1551852, 0.15423097]",6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1164,002337.jpg,"['human', 'bicycle']","[0.33829567, 0.7703663]",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1165,002340.jpg,"['car', 'car', 'car', 'car', 'car', 'car', 'car', 'car', 'car']","[0.10829348, 0.420487, 0.1208965, 0.19710504, 0.111410476, 0.17553411, 0.15579145, 0.1659674, 0.17368959, 0.28334892, 0.24882679, 0.60684305, 0.10951962]",9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,002342.jpg,['human'],"[0.10211019, 0.13050142, 0.10598359, 0.2554096]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1167,002343.jpg,"['car', 'car']","[0.15376921, 0.17975448]",2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,002345.jpg,"['chair', 'tvmonitor', 'chair', 'tvmonitor', 'diningtable', 'bottle', 'chair', 'chair', 'dog', 'chair', 'sofa']","[0.3332824, 0.23202819, 0.110761814, 0.22371292, 0.115653045, 0.2946929, 0.27076668, 0.23858178, 0.19033198, 0.35321113, 0.77260613, 0.15757416, 0.28962785, 0.103191264]",11,0,0,0,0,1,0,0,0,5,0,1,1,0,0,0,0,0,1,0,2
1169,002347.jpg,"['pottedplant', 'bicycle', 'bicycle', 'pottedplant', 'pottedplant', 'pottedplant']","[0.14811455, 0.10250528, 0.10302053, 0.1820478, 0.20571212, 0.1394899, 0.1516199, 0.21831734, 0.19689207, 0.20207793, 0.12806651]",6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1170,002348.jpg,"['aeroplane', 'aeroplane']","[0.4521824, 0.47952265]",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,002350.jpg,['bottle'],[0.23852667],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,002352.jpg,"['pottedplant', 'train', 'car', 'car', 'car', 'car', 'train', 'train', 'car', 'train', 'train', 'car']","[0.16586126, 0.22298257, 0.12731916, 0.15312755, 0.11406001, 0.1487618, 0.17956401, 0.2822657, 0.2873266, 0.14161922, 0.21759808, 0.56964594, 0.10644022, 0.13466083, 0.18923958, 0.129925, 0.15733314, 0.19087148, 0.15469742, 0.11455937, 0.11018871, 0.12907934, 0.12077675]",12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,5,0
1173,002354.jpg,"['aeroplane', 'aeroplane']","[0.109292686, 0.11219919, 0.10011915, 0.73275626, 0.11065469, 0.14809507, 0.1028777, 0.17674977, 0.104044184]",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,002355.jpg,"['car', 'car']","[0.10785843, 0.12561578, 0.104102224, 0.13058521, 0.3327774, 0.62016416]",2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,002359.jpg,['dog'],[0.32088232],1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1176,002361.jpg,"['pottedplant', 'sofa', 'chair']","[0.30610982, 0.13816163, 0.42682904, 0.1030665, 0.10724825, 0.11266792, 0.13269332, 0.28691992, 0.14678746, 0.10709583]",3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1177,002362.jpg,"['pottedplant', 'pottedplant', 'pottedplant', 'human', 'human', 'pottedplant', 'tvmonitor', 'chair', 'chair', 'chair', 'diningtable', 'cat', 'chair', 'chair', 'chair', 'chair', 'chair', 'chair', 'diningtable', 'sofa', 'sofa', 'sofa', 'chair']","[0.1471488, 0.21741721, 0.11932842, 0.15381123, 0.11161579, 0.22852232, 0.15153207, 0.17451994, 0.25078467, 0.115341775, 0.22009206, 0.10423754, 0.12225523, 0.18818991, 0.10535065, 0.12064124, 0.16513638, 0.14224106, 0.2168013, 0.10775792, 0.13820428, 0.3210684, 0.15923552, 0.11026066, 0.16649143, 0.1409008, 0.12542005, 0.12107778, 0.21206433, 0.110037506, 0.2977383, 0.12594067, 0.19183792, 0.16142908, 0.10712927, 0.12433123, 0.10986648, 0.1977909, 0.1940607, 0.276979, 0.16248697, 0.33601823, 0.1653229]",23,0,0,0,0,0,0,0,1,10,0,2,0,0,0,2,4,0,3,0,1
1178,002364.jpg,['dog'],"[0.817217, 0.116420805]",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1179,002366.jpg,"['motorbike', 'motorbike', 'motorbike', 'motorbike', 'motorbike']","[0.49480596, 0.31553262, 0.46807972, 0.26528722, 0.12558697, 0.14817953, 0.16506073, 0.11773091, 0.13849242, 0.11008734, 0.11637593, 0.10988194]",5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
1180,002367.jpg,"['human', 'motorbike']","[0.23263995, 0.4478536]",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1181,002368.jpg,"['tvmonitor', 'diningtable', 'bottle', 'chair', 'diningtable', 'chair', 'diningtable', 'chair', 'chair', 'chair', 'sofa', 'sofa', 'sofa']","[0.14136533, 0.17611964, 0.29257995, 0.29011455, 0.16599894, 0.1628887, 0.56444895, 0.6588171, 0.15473615, 0.5522036, 0.16490012, 0.11398292, 0.22428156, 0.11375619, 0.10094847, 0.11537, 0.41703272, 0.21730098, 0.114420235]",13,0,0,0,0,1,0,0,0,5,0,3,0,0,0,0,0,0,3,0,1
1182,002369.jpg,"['cow', 'pottedplant']","[0.7588549, 0.10610553, 0.20742683, 0.118150644, 0.14066835, 0.11529579, 0.1081616]",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1183,002371.jpg,['bicycle'],"[0.103736654, 0.10444441, 0.53791225]",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,002372.jpg,['human'],"[0.12985374, 0.13395944, 0.3477754, 0.102675]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1185,002373.jpg,"['pottedplant', 'car', 'car']","[0.10417307, 0.14354017, 0.15748131, 0.108737126, 0.4435558, 0.10409326, 0.67545843, 0.12931956, 0.117077045]",3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
1186,002374.jpg,"['car', 'car', 'car', 'bus']","[0.11711769, 0.31475884, 0.35592735, 0.111627184, 0.34538633, 0.7456679, 0.12110585]",4,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,002375.jpg,"['chair', 'chair', 'chair', 'cat', 'tvmonitor', 'diningtable', 'diningtable']","[0.10943073, 0.105409525, 0.10082083, 0.1475243, 0.42080978, 0.17366196, 0.15244503, 0.68950415, 0.13371363, 0.13153605, 0.13618137, 0.1445919, 0.18405917, 0.36315045, 0.33688435, 0.10106668, 0.13834685, 0.110877305, 0.117983766]",7,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,1
1188,002376.jpg,['aeroplane'],[0.42550254],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,002377.jpg,[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,002378.jpg,['human'],"[0.10349114, 0.14873978, 0.13021752, 0.16265772]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1191,002382.jpg,"['car', 'sofa', 'sofa', 'bottle', 'bottle', 'human', 'bottle', 'human', 'human', 'sofa', 'tvmonitor']","[0.11743828, 0.12168187, 0.113197125, 0.22050981, 0.13279213, 0.53220767, 0.15288599, 0.24334143, 0.29286888, 0.31071407, 0.25171125, 0.11234778, 0.24927416, 0.13894096, 0.11592921, 0.11828845, 0.118411876, 0.2721651, 0.13463245, 0.11030899, 0.12574598, 0.13670932, 0.2620617, 0.28747302, 0.14207022, 0.11108743, 0.1444518]",11,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,0,3,0,1
1192,002384.jpg,"['human', 'dog']","[0.10874993, 0.2823015, 0.76511765, 0.104207546, 0.118482746, 0.14108893, 0.12237162]",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1193,002385.jpg,"['human', 'human', 'human', 'human', 'human', 'human', 'diningtable', 'bottle', 'cat', 'diningtable', 'diningtable']","[0.13801906, 0.19247416, 0.21344559, 0.14327233, 0.24586509, 0.10151927, 0.23887901, 0.17514323, 0.17099893, 0.11601856, 0.14808962, 0.12552106, 0.1373518, 0.31588852, 0.39041027, 0.16454367, 0.18167266, 0.27324015]",11,0,0,0,0,1,0,0,1,0,0,3,0,0,0,6,0,0,0,0,0
1194,002387.jpg,"['human', 'human', 'human', 'cow', 'cow', 'car', 'car', 'car']","[0.3051298, 0.2971773, 0.3516327, 0.12447705, 0.72649544, 0.17852487, 0.24937934, 0.3071273, 0.13867003, 0.10434071, 0.1127092, 0.28229302]",8,0,0,0,0,0,0,3,0,0,2,0,0,0,0,3,0,0,0,0,0
1195,002391.jpg,"['tvmonitor', 'chair', 'diningtable', 'sofa', 'bottle', 'cat', 'sofa', 'sofa', 'sofa']","[0.15894121, 0.20492095, 0.15644316, 0.17922382, 0.14320646, 0.10155115, 0.111059934, 0.16886821, 0.49526972, 0.20990987, 0.25577295, 0.18668658]",9,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,4,0,1
1196,002392.jpg,['boat'],[0.16251191],1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,002393.jpg,"['pottedplant', 'car', 'car', 'car', 'car', 'car']","[0.101398945, 0.12240828, 0.14876983, 0.13294616, 0.17822464, 0.107385516, 0.26041016, 0.1056934, 0.12073453, 0.1172417, 0.4624196, 0.42891753, 0.28348294, 0.49457505]",6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0
1198,002401.jpg,[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,002403.jpg,"['car', 'boat', 'human', 'boat', 'boat', 'bird', 'boat', 'boat', 'boat']","[0.20361917, 0.40822148, 0.12010294, 0.10884836, 0.34955236, 0.47541475, 0.10245799, 0.12859495, 0.12163316, 0.18364517, 0.67146224, 0.1423474, 0.109768085, 0.16182223, 0.14135939, 0.41946822, 0.189457, 0.109549195]",9,0,0,1,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1200,002404.jpg,"['pottedplant', 'chair', 'bottle', 'bottle', 'chair', 'chair', 'chair', 'chair', 'diningtable', 'chair', 'chair']","[0.18544176, 0.34169465, 0.16572417, 0.107938424, 0.6616323, 0.34770465, 0.15538925, 0.16862373, 0.23647758, 0.1466319, 0.592296, 0.15414654, 0.17462526]",11,0,0,0,0,2,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0
1201,002405.jpg,"['human', 'horse']","[0.10911167, 0.2871187, 0.10578485, 0.11812417, 0.77427596]",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1202,002407.jpg,"['chair', 'sofa', 'cat']","[0.15041767, 0.51433, 0.7992169, 0.12898469, 0.115996234, 0.10601488, 0.108791895]",3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1203,002410.jpg,"['car', 'human', 'pottedplant', 'dog']","[0.17078279, 0.1265645, 0.10912334, 0.10395465, 0.37951732, 0.28376365, 0.13887788, 0.19088207, 0.10201654, 0.13459308]",4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
1204,002411.jpg,"['car', 'car']","[0.18090829, 0.19364679]",2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,002413.jpg,"['bird', 'chair']","[0.10148076, 0.1023032, 0.135909, 0.2133022, 0.27094227]",2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1206,002415.jpg,[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,002417.jpg,"['diningtable', 'chair']","[0.10383881, 0.16356169, 0.39027518]",2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1208,002419.jpg,"['human', 'motorbike', 'tvmonitor']","[0.36317924, 0.61788225, 0.113636754, 0.16365984]",3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1209,002420.jpg,['car'],[0.16626924],1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,002423.jpg,"['train', 'car', 'car', 'bicycle', 'bicycle', 'train', 'car']","[0.37077057, 0.18447952, 0.2919999, 0.102217466, 0.14435016, 0.21243362, 0.21498032, 0.21161474, 0.15119596, 0.104128316, 0.107004836, 0.12061312]",7,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0
1211,002425.jpg,"['human', 'human', 'human', 'chair', 'chair', 'sofa', 'chair', 'sofa', 'sofa']","[0.15865879, 0.19761223, 0.13781974, 0.19584365, 0.1651765, 0.4874768, 0.16401334, 0.13683164, 0.2045991, 0.10527436, 0.13131131, 0.18706258, 0.124697745, 0.14261706, 0.35432824]",9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0
1212,002427.jpg,"['sofa', 'diningtable', 'diningtable', 'chair', 'sofa', 'pottedplant', 'sofa']","[0.13153777, 0.10600623, 0.5139319, 0.16339707, 0.61685514, 0.13278091, 0.107442826, 0.5381165, 0.19065611, 0.27028722, 0.13864443, 0.1890528]",7,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,3,0,0
